Date,Open,High,Low,Close,Adj Close,Volume
2024-03-05,112.51000213623047,115.77999877929688,112.3499984741211,114.08000183105469,114.08000183105469,2556700
2024-03-06,114.44999694824219,116.1500015258789,114.30000305175781,115.47000122070312,115.47000122070312,2290400
2024-03-07,116.08000183105469,116.87999725341797,114.23999786376953,114.33000183105469,114.33000183105469,2759200
2024-03-08,114.44000244140625,116.06999969482422,114.25,114.6500015258789,114.6500015258789,2038300
2024-03-11,114.8499984741211,115.2300033569336,112.31999969482422,114.02999877929688,114.02999877929688,1972300
2024-03-12,114.16000366210938,115.26000213623047,113.37000274658203,114.77999877929688,114.77999877929688,1765200
2024-03-13,115.20999908447266,116.05999755859375,114.68000030517578,115.97000122070312,115.97000122070312,2036000
2024-03-14,116.75,116.75,113.83000183105469,115.20999908447266,115.20999908447266,2864600
2024-03-15,116.54000091552734,118.94999694824219,116.23999786376953,118.33000183105469,118.33000183105469,7281300
2024-03-18,118.98999786376953,120.43000030517578,118.66999816894531,120.33999633789062,120.33999633789062,3021300
2024-03-19,120.45999908447266,121.2300033569336,120.19000244140625,121.0,121.0,1950000
2024-03-20,121.43000030517578,121.87999725341797,120.19000244140625,121.44999694824219,121.44999694824219,2535100
2024-03-21,122.0,124.56999969482422,121.63999938964844,124.41999816894531,124.41999816894531,2014200
2024-03-22,124.61000061035156,124.88999938964844,123.69000244140625,123.75,123.75,2397200
2024-03-25,123.87999725341797,124.2300033569336,123.06999969482422,123.4000015258789,123.4000015258789,1321200
2024-03-26,123.04000091552734,123.86000061035156,122.38999938964844,123.01000213623047,123.01000213623047,1740500
2024-03-27,123.97000122070312,124.66999816894531,123.20999908447266,124.45999908447266,124.45999908447266,1363800
2024-03-28,125.0,125.5,123.55000305175781,123.88999938964844,123.88999938964844,2280800
2024-04-01,124.06999969482422,124.38999938964844,123.06999969482422,123.0999984741211,123.0999984741211,1351300
2024-04-02,122.43000030517578,122.73999786376953,120.66000366210938,121.5999984741211,121.5999984741211,2341000
2024-04-03,119.5,121.33999633789062,117.4800033569336,120.41999816894531,120.41999816894531,3740300
2024-04-04,121.69000244140625,122.37999725341797,120.23999786376953,120.52999877929688,120.52999877929688,1896000
